Ref_Date,GEO,Geographical classification,FUEL,Vector,Coordinate,Value
2007/05,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,102.3
2007/06,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,99.5
2007/07,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,98.8
2007/08,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,102.3
2007/09,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,100.8
2007/10,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,104.5
2007/11,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,110.3
2007/12,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,114.0
2008/01,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,109.0
2008/02,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,111.0
2008/03,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,124.8
2008/04,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,130.8
2008/05,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,138.5
2008/06,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,147.3
2008/07,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,151.8
2008/08,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,142.5
2008/09,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,137.2
2008/10,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,131.4
2008/11,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,116.4
2008/12,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,100.7
2009/01,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,94.7
2009/02,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,89.7
2009/03,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,84.5
2009/04,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,92.7
2009/05,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,91.4
2009/06,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,94.5
2009/07,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,98.3
2009/08,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,98.1
2009/09,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,101.3
2009/10,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,100.7
2009/11,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,102.7
2009/12,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,99.3
2010/01,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,102.1
2010/02,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,101.7
2010/03,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,104.1
2010/04,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,108.1
2010/05,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,108.9
2010/06,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,105.9
2010/07,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,108.2
2010/08,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,109.3
2010/09,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,111.5
2010/10,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,114.5
2010/11,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,114.3
2010/12,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,113.7
2011/01,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,115.1
2011/02,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,118.9
2011/03,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,127.5
2011/04,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,130.9
2011/05,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,132.2
2011/06,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,130.9
2011/07,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,128.1
2011/08,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,127.7
2011/09,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,131.5
2011/10,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,133.7
2011/11,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,137.9
2011/12,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,132.7
2012/01,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,129.9
2012/02,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,130.9
2012/03,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,141.4
2012/04,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,141.4
2012/05,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,138.7
2012/06,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,130.2
2012/07,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,127.4
2012/08,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,129.1
2012/09,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,134.2
2012/10,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,130.4
2012/11,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,124.4
2012/12,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,127.2
2013/01,"Victoria, British Columbia",59935,Diesel fuel at full service filling stations,v735125,17.5,130.2
1990/01,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,45.9
1990/02,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,46.2
1990/03,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,46.2
1990/04,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,46.9
1990/05,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,47.2
1990/06,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,47.2
1990/07,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,47.6
1990/08,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,47.7
1990/09,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.0
1990/10,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.2
1990/11,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,58.1
1990/12,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,59.2
1991/01,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,60.6
1991/02,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,59.5
1991/03,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,54.5
1991/04,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,52.0
1991/05,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.7
1991/06,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.6
1991/07,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.5
1991/08,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.8
1991/09,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.7
1991/10,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.1
1991/11,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.1
1991/12,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.3
1992/01,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.3
1992/02,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.2
1992/03,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.1
1992/04,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.2
1992/05,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.2
1992/06,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.5
1992/07,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.4
1992/08,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.4
1992/09,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.1
1992/10,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.0
1992/11,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,48.7
1992/12,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,48.7
1993/01,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.0
1993/02,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.0
1993/03,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.0
1993/04,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.0
1993/05,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,51.1
1993/06,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.8
1993/07,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,49.6
1993/08,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.1
1993/09,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.9
1993/10,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.4
1993/11,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.4
1993/12,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.4
1994/01,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.4
1994/02,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.4
1994/03,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.1
1994/04,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.1
1994/05,"Victoria, British Columbia",59935,Diesel fuel at self service filling stations,v735141,17.6,50.1
